editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,articleid,articletitle,character_distribution
49754,318007819,1.1057,0.1192,0.1558,0.0794,0.0862,Rich Farmbrough,329547322,0,73092.0,9627.0,0,74,1,0.0,9.0,0.0,25076961,,0.0
49755,328292882,1.0648,0.0672,0.1121,0.0641,0.0685,81.153.171.151,328293032,6,111255.0,13348.0,0,0,1,0.0,468.0,0.0,72866,,2.09e-05
49756,328780268,1.1115,0.1413,0.1791,0.0782,0.0847,T@nn,329582103,39,111255.0,13348.0,0,14,1,0.0,20.0,0.0,72866,,inf
49764,327200176,1.0901,0.0409,0.0863,0.0734,0.0792,78.149.168.98,327202262,0,10820.0,231.0,0,0,1,0.0,12.0,0.0,7664868,,0.0
49784,326391052,1.0764,0.0877,0.1201,0.0894,0.0982,EoGuy,327181772,0,5200.0,507.0,1,40,0,0.0028985509999999996,20.0,0.0,14147724,,0.0
49788,323732015,1.0998,0.0354,0.09,0.1408,0.1637,Woohookitty,327445919,4,6917.0,823.0,0,169,0,0.0,122.0,0.0,867478,,0.000602
49789,320782877,1.1409,0.0241,0.0439,0.09300000000000001,0.1025,YUL89YYZ,329267829,21,6917.0,823.0,0,118,0,0.0,13.0,0.0,867478,,inf
49793,330084224,1.0614,0.0294,0.0645,0.0506,0.0533,Bugboy52.40,330085507,0,3613.0,342.0,0,14,1,0.0,0.0,0.0,25231064,,0.0
49794,297876136,1.1188,0.0159,0.0688,0.0874,0.0957,Chris G,328172724,0,3613.0,342.0,0,36,1,0.0,84.0,0.0,25231064,,0.021356882999999997
49803,307664245,1.1393,0.0289,0.0482,0.1178,0.1331,128.59.63.127,329698328,126,6293.0,431.0,0,0,1,0.0,10.0,0.0,1847640,,inf
49805,323159397,1.1418,0.0512,0.0842,0.0642,0.0686,82.23.5.11,326820137,0,34610.0,3801.0,0,0,1,0.0,0.0,0.0,5519297,,0.0
49808,329040675,1.1393,0.0679,0.1073,0.0756,0.0818,Reedmalloy,329041062,114,34610.0,3801.0,1,16,0,0.018181818,21.0,0.0,5519297,,inf
49811,326380476,1.1327,0.0268,0.053,0.0495,0.052000000000000005,Welsh,328655947,0,9646.0,906.0,0,46,0,0.0,0.0,0.0,18120390,,0.0
49814,328636552,1.1106,0.0374,0.1151,0.0941,0.1038,86.96.226.87,328638006,269,9646.0,906.0,0,16,1,0.0,105.0,0.0,18120390,,inf
49816,327507243,1.1394,0.0237,0.0429,0.0431,0.0451,131.104.38.27,327507687,0,9383.0,1141.0,0,21,1,0.0,15.0,0.0,18716415,,0.062876716
49819,327242298,1.1343,0.0424,0.0626,0.0727,0.0783,76.22.46.110,327264314,61,9383.0,1141.0,1,0,1,0.040816327,19.0,0.0,18716415,,0.009987088
49830,324886212,1.1582,0.0021,0.0137,0.0422,0.0441,68.160.175.186,327302913,1,35919.0,3755.0,0,15,1,0.0,20.0,0.0,13676137,,5.8200000000000005e-05
49832,313769886,1.1253,0.0153,0.0458,0.0445,0.0466,Crusoe8181,327802844,34,35919.0,3755.0,0,198,0,0.0,0.0,0.0,13676137,,0.0
49835,329075587,1.1313,0.0321,0.0612,0.0862,0.0943,79.72.49.121,329076390,0,79725.0,7350.0,0,0,1,0.0,0.0,0.0,488840,,0.0
49849,327414160,1.1117,0.0188,0.0427,0.0436,0.0456,24.150.210.107,328406348,31,117469.0,15287.0,0,0,1,0.0,19.0,0.0,12336,,inf
49853,246556380,1.1241,0.062,0.1272,0.1183,0.134,PabloRomero,327784427,64,2297.0,310.0,0,16,0,0.0,45.0,0.0,11142067,,inf
49860,327857013,1.1316,0.0579,0.0839,0.0738,0.0797,Cmacauley,327857130,19,12813.0,1580.0,1,10,0,0.048192770999999995,17.0,0.0,198984,,inf
49862,328056474,1.0821,0.0773,0.1202,0.0827,0.0901,92.9.61.139,329299973,2,91729.0,10986.0,0,28,1,0.0,2.0,0.0,144056,,inf
49870,327012442,1.122,0.0733,0.1349,0.1365,0.158,Pats1,327014103,1,129428.0,12417.0,0,166,0,0.0,15.0,0.0,419390,,0.001540486
49873,328741352,1.1202,0.0239,0.1095,0.0765,0.0828,DragonofFire,328805641,39,6585.0,798.0,0,53,0,0.0,12.0,0.0,4263460,,0.38740218
49881,326983454,1.1253,0.0457,0.0896,0.0972,0.1076,92.19.107.74,326983632,17,3105.0,342.0,1,15,1,0.03030303,15.0,0.0,300687,,inf
49887,320819764,1.1376,0.0985,0.1563,0.1053,0.1176,Labombarde,327464916,2,30361.0,2304.0,0,164,0,0.0,16.0,0.0,3631808,,0.087716624
49893,328868037,1.1136,0.0165,0.031,0.0568,0.0602,Curwin,328868740,6,38766.0,4099.0,0,21,0,0.0,11.0,0.0,2224,,inf
49900,328686303,1.2021,0.0048,0.0096,0.10099999999999999,0.1117,165.139.32.1,329102808,18,5847.0,532.0,0,0,1,0.0,5.0,0.0,17435261,,inf
49905,326561580,1.0789,0.0092,0.0261,0.045,0.0471,99.66.76.69,327405351,16,54922.0,6566.0,0,14,1,0.0,23.0,0.0,12594,,0.25321186
49911,312854509,1.1098,0.066,0.1119,0.0961,0.1063,DShamen,328212579,3,52198.0,4647.0,0,0,0,0.0,17.0,0.0,21207459,,0.06757704
49928,325027517,1.1288,0.0308,0.0603,0.0682,0.0732,90.192.10.251,327138686,6,88064.0,7919.0,0,20,1,0.0,43.0,0.0,1803607,,0.15998645
49941,328629418,1.1558,0.0083,0.0439,0.051,0.0537,66.130.88.108,328629578,7,13464.0,1254.0,1,0,1,0.047619048,11.0,0.0,19194638,,0.58129054
49943,328172821,1.1332,0.0017,0.0223,0.1069,0.1197,41.212.199.209,328608306,5,13464.0,1254.0,0,12,1,0.0,13.0,0.0,19194638,,inf
49950,327604252,1.1465,0.1264,0.1893,0.1092,0.1225,142.1.156.170,327708327,31,2159.0,53.0,0,0,1,0.0,9.0,0.0,9891270,,inf
49951,328427379,1.1018,0.0405,0.098,0.0482,0.0506,Darrenhusted,328427511,4,2159.0,53.0,0,1,0,0.0,9.0,0.0,9891270,,0.19623657
49974,315819028,1.1176,0.0401,0.0614,0.1249,0.1427,Handicapper,326965745,4,36517.0,4686.0,0,0,0,0.0,9.0,0.0,420974,,inf
49982,327177749,1.115,0.0449,0.0988,0.0606,0.0645,Martarius,327179405,0,5327.0,475.0,0,14,0,0.0,22.0,0.0,22451289,,0.004979204
49990,326990204,1.1663,0.052000000000000005,0.0668,0.0873,0.0954,Kolindigo,327030202,0,38171.0,4014.0,0,34,0,0.0,0.0,0.0,1229359,,0.0
49991,305451840,1.1257,0.0634,0.0778,0.14800000000000002,0.1736,Les woodland,328643333,22,38171.0,4014.0,1,7,1,0.016949153,10.0,0.0,1229359,,0.09083588
49992,328619025,1.1413,0.1023,0.1535,0.0829,0.0903,Mushroom,328619244,30,38171.0,4014.0,0,36,0,0.0,34.0,0.0,1229359,,0.5465536
49994,327273997,1.1271,0.0576,0.1205,0.0704,0.0757,90.202.30.76,327523764,0,38171.0,4014.0,0,0,1,0.0,80.0,0.0,1229359,,0.000357
49995,328606249,1.1251,0.0107,0.0505,0.0803,0.0872,FILWISE,328618893,30,16172.0,816.0,0,10,0,0.0,11.0,0.0,14832328,,inf
50010,329889789,1.1303,0.0479,0.106,0.07200000000000001,0.0775,Teleyonce,329890662,142,1354.0,67.0,0,17,0,0.0,92.0,0.0,12839717,,0.164921
50015,326715110,1.1411,0.0552,0.0837,0.0697,0.075,Rjwilmsi,329029030,0,20738.0,2215.0,0,109,0,0.0,7.0,0.0,9742612,,0.0
50016,327059144,1.1051,0.0182,0.0583,0.0584,0.0621,72.240.124.243,329152621,210,20738.0,2215.0,0,0,1,0.0,8.0,0.0,9742612,,1.3752445
50020,326966638,1.1276,0.0669,0.1366,0.0839,0.0915,Ekabhishek,326966788,4,66782.0,6934.0,0,11,0,0.0,10.0,0.0,88529,,inf
50021,327974645,1.0767,0.0645,0.1115,0.0998,0.1109,Evb-wiki,327979022,2,66782.0,6934.0,0,23,1,0.0,10.0,0.0,88529,,0.041738406
50027,325719121,1.1333,0.0547,0.0959,0.1006,0.1118,Armbrust,326942011,19,11830.0,1060.0,0,16,0,0.0,0.0,0.0,107951,,0.0
50028,326905425,1.1353,0.0234,0.0407,0.0468,0.0491,Attilios,326911151,9,11830.0,1060.0,0,4,0,0.0,16.0,0.0,107951,,0.13302693
50030,322316252,1.1235,0.0322,0.0836,0.0979,0.1084,Huaiwei,328220718,1,69824.0,7831.0,0,46,0,0.0,61.0,0.0,974,,0.05704638
50039,325274987,1.1449,0.0206,0.0464,0.0779,0.0845,Lost on belmont,328498497,12,70589.0,7178.0,0,47,1,0.0,13.0,0.0,1224794,,0.28043282
50049,330039273,1.1337,0.0501,0.0806,0.0841,0.0918,72.234.223.116,330039372,0,44516.0,498.0,0,51,1,0.0,0.0,0.0,4077399,,0.0
50053,328592686,1.0935,0.1112,0.188,0.0872,0.0956,Oqaz,328708071,0,15203.0,1262.0,0,0,0,0.0,6.0,0.0,23257851,,0.0
50059,327695883,1.1396,0.0235,0.0615,0.0637,0.068,Grapesoda22,327781998,82,8809.0,855.0,0,16,0,0.0,12.0,0.0,18471278,,inf
50065,327156590,1.1178,0.0709,0.1112,0.1166,0.1319,87.112.77.27,329056393,0,11632.0,1019.0,0,0,1,0.0,13.0,0.0,111761,,0.009762636
50066,328530454,1.1173,0.0278,0.0522,0.0865,0.0946,Taram,328531052,7,11632.0,1019.0,0,47,0,0.0,13.0,0.0,111761,,0.002042286
50070,327830778,1.0825,0.0232,0.0427,0.0459,0.0481,91.77.25.182,327831638,33,125086.0,16358.0,0,18,1,0.0,37.0,0.0,37753,,inf
50072,327385405,1.1387,0.0165,0.0307,0.0356,0.037000000000000005,C.Fred,327385556,58,125086.0,16358.0,1,200,1,0.047619048,13.0,0.0,37753,,0.003841788
50076,329160385,1.0774,0.0313,0.0684,0.0554,0.0586,Blackney615,329161245,13,14145.0,1547.0,1,14,0,0.005747126,29.0,0.0,339521,,0.00019099999999999998
50079,328363531,1.0558,0.036000000000000004,0.057999999999999996,0.0657,0.0704,Peter Isotalo,328769625,0,38321.0,4846.0,0,30,1,0.0,22.0,0.0,52803,,0.003591436
50080,328484155,1.0937,0.0418,0.08199999999999999,0.0698,0.075,206.162.152.66,328830639,2,38321.0,4846.0,0,13,1,0.0,0.0,0.0,52803,,0.0
50091,313238037,1.1549,0.0415,0.0943,0.1489,0.175,Angusmclellan,326973990,45,1975.0,243.0,0,161,0,0.0,11.0,0.0,25197200,,inf
50102,303288697,1.1293,0.0283,0.042,0.0968,0.1071,Rich Farmbrough,328116444,0,3566.0,396.0,0,74,1,0.0,21.0,0.0,25306955,,0.07413856
50109,325633193,1.1333,0.0326,0.0585,0.1077,0.1207,MaxPride,327021181,35,2569.0,192.0,0,0,0,0.0,18.0,0.0,25699564,,0.003299932
50110,329635415,1.1416,0.0388,0.0608,0.0528,0.0558,Peter Entwisle,329635690,1,2569.0,192.0,1,200,1,0.012195122,22.0,0.0,25699564,,inf
50137,330092894,1.0967,0.0739,0.11,0.1031,0.1149,Ifwinterends,330092997,6,11709.0,1463.0,0,125,0,0.0,8.0,0.0,762346,,inf
50145,328759491,1.1317,0.0756,0.1345,0.0819,0.0892,Sunnycoast,328759762,2,5785.0,541.0,0,0,0,0.0,73.0,0.0,6594483,,0.17177196
50152,328851836,1.13,0.0481,0.0742,0.0798,0.0867,Hassocks5489,328851979,28,128764.0,13313.0,0,42,0,0.0,18.0,0.0,11729,,inf
50156,324403277,1.129,0.0175,0.0582,0.0612,0.0652,91.205.48.1,327256591,0,235749.0,158.0,0,10,1,0.0,0.0,0.0,621216,,0.0
50157,327500337,1.1459,0.0022,0.0106,0.0345,0.0357,Rsalomone,327500488,0,235749.0,158.0,0,16,0,0.0,0.0,0.0,621216,,0.0
50162,329213151,1.1355,0.045,0.0754,0.0859,0.094,Jeanne boleyn,329213311,13,5419.0,338.0,0,27,1,0.0,17.0,0.0,4522584,,0.044526275
50173,327167773,1.1337,0.0273,0.0757,0.0778,0.0843,Petersam,327168704,35,48659.0,5886.0,0,16,0,0.0,15.0,0.0,723059,,inf
50181,324308680,1.0894,0.0445,0.0829,0.0672,0.07200000000000001,70.79.64.194,329137044,48,27220.0,2447.0,0,24,1,0.0,18.0,0.0,18797664,,0.002505665
50183,327362207,1.1439,0.0606,0.1168,0.0525,0.0554,174.50.120.83,327362428,17,27220.0,2447.0,0,0,1,0.0,6.0,0.0,18797664,,0.24260671
50195,327047247,1.1335,0.0402,0.0732,0.0738,0.0796,Hawkeye7,327047350,168,23509.0,3080.0,0,50,0,0.0,27.0,0.0,78031,,0.00825001
50196,327597696,1.1306,0.0568,0.1143,0.0945,0.1043,203.58.120.11,328109019,118,23509.0,3080.0,1,18,1,0.020833333,57.0,0.0,78031,,0.007204881
50199,325591770,1.0844,0.027000000000000003,0.0462,0.0295,0.0304,63.241.190.32,326562130,1,23509.0,3080.0,0,11,1,0.0,9.0,0.0,78031,,inf
50201,329837642,1.1219,0.0599,0.1118,0.12,0.1364,76.17.60.122,329877090,2,7703.0,789.0,0,24,1,0.0,2.0,0.0,15996217,,inf
50204,318438620,1.055,0.0159,0.0356,0.0626,0.0668,BilCat,326907737,0,7703.0,789.0,0,52,0,0.0,0.0,0.0,15996217,,0.0
50209,327299144,1.0681,0.0192,0.0528,0.0445,0.0466,99.137.208.177,327299924,17,7652.0,775.0,0,0,1,0.0,8.0,0.0,7103708,,inf
50213,325692378,1.1002,0.0553,0.1041,0.1072,0.1201,76.189.169.77,327576594,51,14890.0,1557.0,1,0,1,0.012195122,14.0,0.0,7436803,,0.0065734980000000005
50221,324461631,1.128,0.0795,0.1325,0.0655,0.07,118.209.110.131,327088702,0,6987.0,536.0,0,0,1,0.0,11.0,0.0,3062252,,inf
50228,329957408,1.133,0.0344,0.0737,0.0853,0.0932,Paul Barlow,329966528,399,22574.0,1637.0,0,34,1,0.0,13.0,0.0,715217,,0.6248383000000001
50230,326996170,1.141,0.0418,0.08800000000000001,0.0613,0.0653,204.152.235.219,326998231,107,22574.0,1637.0,1,128,1,0.010362694,29.0,0.0,715217,,0.001567636
50240,329781608,1.0838,0.0173,0.0533,0.0568,0.0602,129.31.242.78,329783201,0,134369.0,13910.0,0,24,1,0.0,0.0,0.0,45943,,0.0
50247,328203724,1.0241,0.0889,0.1316,0.0497,0.0523,80.6.35.164,328225066,12,20918.0,2642.0,1,21,1,0.012195122,76.0,0.0,1643282,,inf
50248,328648559,1.1034,0.0326,0.0392,0.0947,0.1046,66.51.147.97,328652112,0,1655.0,64.0,0,20,1,0.0,12.0,0.0,21078017,,inf
50250,329500083,1.1122,0.0496,0.1167,0.0632,0.0675,96.26.132.58,329773447,8,1655.0,64.0,1,50,1,0.015,82.0,0.0,21078017,,0.000103
50254,327607915,1.1341,0.0222,0.0526,0.0674,0.0722,174.16.205.151,327800978,1,90110.0,10492.0,1,13,1,0.048780488,187.0,0.0,38115,,4.05e-05
50258,325825746,1.1159999999999999,0.0844,0.1204,0.10099999999999999,0.1123,BrownHairedGirl,326929475,57,50717.0,6221.0,0,75,0,0.0,0.0,0.0,430953,,0.0
50266,323684340,1.1062,0.0129,0.0348,0.0491,0.0516,82.33.127.209,327532724,1,51483.0,4212.0,0,53,1,0.0,9.0,0.0,186468,,0.001537051
50267,327930001,1.1667,0.0057,0.085,0.0664,0.0711,Kees hendriks,328101006,161,51483.0,4212.0,0,16,1,0.0,49.0,0.0,186468,,inf
50281,327447220,1.0642,0.0077,0.0223,0.0474,0.0498,EaCalendula,327464431,24,22950.0,2311.0,0,13,0,0.0,18.0,0.0,548669,,0.027989122999999998
50295,328575507,1.1227,0.0852,0.1239,0.0658,0.0704,Pdeitiker,328586918,4,73273.0,5209.0,0,43,0,0.0,13.0,0.0,1823742,,0.6118895999999999
50302,327625065,1.1397,0.0331,0.0703,0.0931,0.1027,Rossrs,327639766,12,2726.0,340.0,0,119,0,0.0,16.0,0.0,9602642,,inf
50308,329951434,1.1187,0.0632,0.1404,0.0954,0.1054,Andrewlp1991,329979310,2,25329.0,2114.0,0,0,0,0.0,9.0,0.0,351162,,0.044576004
50309,328476659,1.129,0.0842,0.1385,0.1301,0.1495,189.74.127.127,328482485,4,25329.0,2114.0,0,13,1,0.0,11.0,0.0,351162,,inf
50314,327387964,1.095,0.0332,0.0752,0.085,0.0929,190.40.211.77,327388297,11,5207.0,732.0,0,34,1,0.0,45.0,0.0,26009570,,inf
50316,326803907,1.13,0.03,0.0468,0.0843,0.0919,205.122.8.91,326939780,37,5207.0,732.0,0,0,1,0.0,10.0,0.0,26009570,,inf
50317,323926091,1.1274,0.0044,0.0139,0.1704,0.2054,203.115.131.117,326913787,0,18751.0,1260.0,0,20,1,0.0,0.0,0.0,2846276,,0.0
50319,312540718,1.1578,0.0127,0.0238,0.0454,0.0475,OPEC2cool,327060109,97,18751.0,1260.0,0,0,0,0.0,31.0,0.0,2846276,,inf
50332,327401616,1.1407,0.0147,0.0507,0.0568,0.0602,JamesAM,327401666,0,28182.0,3753.0,0,14,0,0.0,0.0,0.0,19217735,,0.0
50333,329612598,1.0857,0.0538,0.1233,0.0765,0.0828,Ibaranoff24,329620095,71,28182.0,3753.0,0,20,0,0.0,13.0,0.0,19217735,,inf
50343,329018622,1.0432,0.0464,0.095,0.0631,0.0674,Mgiganteus1,329290035,1096,81195.0,5003.0,1,13,0,0.028301887,80.0,0.0,1130657,,inf
50347,330072406,1.092,0.0593,0.0822,0.0601,0.064,79.166.66.118,330098621,29,81195.0,5003.0,0,29,1,0.0,14.0,0.0,1130657,,inf
50348,326178935,1.0907,0.0715,0.0894,0.0883,0.0968,Kolindigo,327029639,27,20233.0,1624.0,0,30,0,0.0,27.0,0.0,3142279,,inf
50357,326714030,1.1389,0.0143,0.0275,0.0601,0.0639,92.20.22.155,326921915,10,2942.0,307.0,1,14,1,0.013513513999999999,13.0,0.0,34874750,,0.016395988
50359,328707064,1.1167,0.0613,0.1072,0.0586,0.0622,Fsmatovu,328708461,0,21894.0,2154.0,0,20,0,0.0,0.0,0.0,25252895,,0.0
50364,326771387,1.1395,0.0816,0.154,0.0963,0.1066,Jespah,326869606,0,6519.0,791.0,0,0,0,0.0,0.0,0.0,12173725,,0.0
50371,326713829,1.0733,0.0515,0.0906,0.0703,0.0756,118.168.75.253,326959120,0,2416.0,217.0,0,67,1,0.0,10.0,0.0,25137102,,0.0
50386,326854525,1.126,0.0364,0.0459,0.0983,0.1089,Rpgangsta,326855065,3,4090.0,249.0,0,12,0,0.0,13.0,0.0,19278466,,0.25924432
50387,329953625,1.051,0.0514,0.0894,0.0855,0.0935,Alton,329956702,4,4090.0,249.0,0,16,0,0.0,14.0,0.0,19278466,,inf
50391,320535707,1.1255,0.0501,0.1121,0.1112,0.125,Aspects,327189815,9,11423.0,1409.0,0,82,0,0.0,8.0,0.0,164610,,0.17740104
50407,327934383,1.0657,0.0572,0.1317,0.0909,0.1,71.96.76.199,327958579,45,56630.0,1905.0,0,0,1,0.0,0.0,0.0,357220,,0.0
50417,329259905,1.1348,0.0254,0.033,0.0718,0.0773,SummerStage2,329294800,26,993.0,80.0,0,0,0,0.0,0.0,0.0,4936824,,0.0
50427,326000196,1.0997,0.0422,0.0748,0.0666,0.0713,Cookiemobster4,326855809,35,2352.0,275.0,1,0,0,0.021428571,14.0,0.0,25266568,,inf
50430,326381216,1.0756,0.0455,0.0858,0.0628,0.067,93.142.170.183,326820263,28,2352.0,275.0,0,35,1,0.0,0.0,0.0,25266568,,0.0
50431,327688942,1.1444,0.0217,0.0447,0.0731,0.0789,67.10.142.156,327691361,22,83468.0,8868.0,0,14,1,0.0,26.0,0.0,6069126,,0.000183
50434,327262517,1.1324,0.0672,0.0922,0.0745,0.0804,Hushpuckena,327462449,0,83468.0,8868.0,0,76,0,0.0,35.0,0.0,6069126,,0.0016310320000000001
50435,292204051,1.1207,0.0301,0.0695,0.0774,0.0838,99.254.221.155,328667765,158,83468.0,8868.0,1,0,1,0.016393443,12.0,0.0,6069126,,inf
50437,326779102,1.0813,0.0269,0.0587,0.0417,0.0435,Mike Searson,326798947,91,2979.0,179.0,0,80,1,0.0,104.0,0.0,24402775,,0.11039254
50440,327056307,1.1285,0.0054,0.0213,0.1025,0.1141,Bounceback,327056626,187,2979.0,179.0,0,0,0,0.0,12.0,0.0,24402775,,inf
50445,326942960,1.1219,0.0203,0.0592,0.0572,0.0606,Mathewignash,329668795,80,5519.0,383.0,0,10,0,0.0,58.0,0.0,1039974,,inf
50447,328752271,1.1007,0.0914,0.1145,0.1095,0.12300000000000001,Freddie brophy,328753649,122,2429.0,243.0,0,98,1,0.0,12.0,0.0,25146881,,inf
50464,297348625,1.1144,0.042,0.0822,0.099,0.1097,Chris G,327420905,0,59297.0,6147.0,0,36,1,0.0,84.0,0.0,76632,,0.29507634
50478,328186496,1.0924,0.0536,0.1077,0.1115,0.1254,Sorafune,328299197,24,55751.0,7501.0,0,10,0,0.0,7.0,0.0,185324,,0.55184615
50482,327128167,1.1074,0.1765,0.2165,0.0948,0.1047,220.253.75.122,327128233,1,19239.0,1770.0,0,4,1,0.0,23.0,0.0,213782,,0.015821906
50483,314740732,1.1334,0.0355,0.0841,0.0692,0.0744,128.255.203.53,329144771,9,19239.0,1770.0,0,0,1,0.0,14.0,0.0,213782,,0.005053404
50486,328836236,1.0983,0.0574,0.1659,0.0911,0.1003,78.166.242.6,328836712,14,19239.0,1770.0,1,0,1,0.004807692,14.0,0.0,213782,,0.000362
50495,262758609,1.1355,0.027999999999999997,0.0499,0.055999999999999994,0.0593,Rich Farmbrough,328482077,16,78691.0,7773.0,0,74,1,0.0,24.0,0.0,45851,,0.53674537
50496,329876014,1.077,0.0217,0.0727,0.1373,0.1591,Lugnuts,329877494,12,78691.0,7773.0,0,35,0,0.0,23.0,0.0,45851,,0.15117256
50499,317878597,1.0772,0.0332,0.0707,0.1031,0.1149,Levineps,327034767,7,17145.0,1209.0,0,20,0,0.0,19.0,0.0,409969,,inf
50505,327398328,1.1293,0.0421,0.0712,0.0604,0.0642,Aymatth2,327407710,453,8496.0,663.0,0,7,0,0.0,7.0,0.0,5281277,,2.1350164
50507,327964042,1.1307,0.0228,0.04,0.08800000000000001,0.0964,70.171.238.187,328646375,25,57786.0,6933.0,0,23,1,0.0,0.0,0.0,351127,,0.0
50517,329168121,1.1369,0.0167,0.034,0.0875,0.0959,Aj robo,329168640,0,14323.0,1526.0,0,16,1,0.0,0.0,0.0,153882,,0.0
50521,327499302,1.127,0.0485,0.0781,0.1171,0.1326,74.233.42.112,327545621,19,14323.0,1526.0,0,0,1,0.0,9.0,0.0,153882,,inf
50522,328707089,1.1392,0.0263,0.049,0.0703,0.0756,Fk27jh,328707706,227,4966.0,97.0,0,0,0,0.0,14.0,0.0,22627523,,inf
50527,326961613,1.0422,0.073,0.1023,0.1079,0.1209,61.93.171.140,327061175,17,8779.0,957.0,1,19,1,0.2,30.0,0.0,2675972,,0.16262582
50531,328693962,1.1416,0.0778,0.2193,0.1347,0.1557,Allied45,328695200,6,8779.0,957.0,1,34,0,0.023255814,22.0,0.0,2675972,,0.015126135
50534,322725088,1.0765,0.006999999999999999,0.0263,0.0767,0.0831,Mattisse,328102420,35,52632.0,6583.0,0,94,0,0.0,28.0,0.0,12759268,,inf
50536,328843240,1.1059999999999999,0.0065,0.0152,0.1472,0.1726,Dr. Kaneeco,328843747,6,52632.0,6583.0,0,55,1,0.0,19.0,0.0,12759268,,inf
50538,329277622,1.1325,0.0439,0.0822,0.0567,0.0601,Bridgeplayer,329277817,0,16713.0,1041.0,0,66,0,0.0,0.0,0.0,897168,,0.0
50540,322292264,1.1069,0.0457,0.0553,0.0944,0.1042,Grenouille vert,329086526,0,16713.0,1041.0,0,0,1,0.0,0.0,0.0,897168,,0.0
50552,322080790,1.1461,0.0371,0.0502,0.0581,0.0617,Student7,327326383,1336,6648.0,297.0,0,55,0,0.0,16.0,0.0,25088516,,1.6609111
50574,327889676,1.1015,0.0505,0.1049,0.0731,0.0788,121.54.92.51,327890046,1,45696.0,5064.0,1,17,1,0.035714286,45.0,0.0,234264,,0.00035800000000000003
50575,324557481,1.1396,0.0131,0.0363,0.1158,0.131,Jeangabin,328453272,40,45696.0,5064.0,0,14,0,0.0,11.0,0.0,234264,,inf
50581,322346781,1.1195,0.0348,0.0716,0.0837,0.0914,217.24.77.143,330086256,16,26952.0,3408.0,0,0,1,0.0,27.0,0.0,1925261,,0.043317605
50586,327694232,1.141,0.0358,0.0606,0.0599,0.0637,71.162.73.250,328724592,54,25611.0,2210.0,1,65,1,0.014492753999999998,11.0,0.0,4301727,,0.04865739
50589,327483993,1.1287,0.0291,0.0637,0.0732,0.079,Alethe,327486050,101,1199.0,88.0,1,20,0,0.083333333,48.0,0.0,25602793,,inf
50590,328684669,1.1186,0.0419,0.1133,0.0866,0.0948,Captain Thoster,328684742,1,1199.0,88.0,0,0,1,0.0,18.0,0.0,25602793,,0.0464709
50607,327282864,1.1294,0.0179,0.0449,0.0596,0.0634,217.132.93.246,328386073,19,32969.0,3413.0,0,39,1,0.0,13.0,0.0,106198,,inf
50611,327163265,1.1254,0.131,0.1736,0.1173,0.1328,Johnelwaq,327164318,0,51530.0,7087.0,0,13,0,0.0,22.0,0.0,6355023,,0.0
50613,326325238,1.1253,0.0447,0.0831,0.0622,0.0663,Iqinn,327478376,0,9199.0,964.0,0,14,0,0.0,12.0,0.0,950993,,0.047547773
50615,328850167,1.1074,0.2188,0.2468,0.1207,0.1371,Torsodog,329692834,7,9199.0,964.0,0,20,0,0.0,9.0,0.0,950993,,inf
50617,327966804,1.1112,0.012,0.0492,0.1112,0.1251,77.254.158.147,329651367,48,9199.0,964.0,0,51,1,0.0,24.0,0.0,950993,,inf
50623,327389669,1.2125,0.0526,0.1053,0.5556,1.1111,Hesperian,327389696,0,20318.0,1722.0,0,45,0,0.0,9.0,0.0,995197,,0.11552453
50627,328435013,1.1320000000000001,0.0435,0.0766,0.1207,0.1372,92.43.6.149,328435359,62,20318.0,1722.0,0,0,1,0.0,0.0,0.0,995197,,0.0
50637,329398661,1.0507,0.0678,0.1016,0.0604,0.0643,99.156.206.25,329915016,21,60051.0,6920.0,0,20,1,0.0,8.0,0.0,1162,,inf
50640,304481606,1.1272,0.0183,0.0413,0.1562,0.1848,PKT,327537329,14,6002.0,654.0,0,30,0,0.0,14.0,0.0,35766,,inf
50642,288451433,1.1417,0.0153,0.1538,0.0489,0.0513,Crusoe8181,328172938,87,6002.0,654.0,0,11,0,0.0,12.0,0.0,35766,,0.6494808000000001
50645,329283084,1.0989,0.0141,0.0465,0.052000000000000005,0.0549,True Pagan Warrior,329295776,0,20865.0,2422.0,0,145,1,0.0,0.0,0.0,307724,,0.0
50647,329751984,1.1303,0.015,0.0582,0.0771,0.0835,Fetchcomms,329752503,55,20865.0,2422.0,0,7,0,0.0,8.0,0.0,307724,,0.5204979999999999
50654,327066635,1.1197,0.006,0.0285,0.0517,0.0545,TheCharlesOne,327067887,1,77130.0,8216.0,0,51,0,0.0,6.0,0.0,669691,,0.07609557
50660,327751882,1.1468,0.026000000000000002,0.0657,0.0449,0.047,Figureskatingfan,327757450,1104,6771.0,736.0,1,40,0,0.00877193,56.0,0.0,12658271,,0.11179954
50672,329277631,1.1521,0.0852,0.1797,0.1672,0.2007,DanDud88,329278946,57,72316.0,8514.0,0,14,0,0.0,10.0,0.0,1952627,,inf
50679,328053897,1.0988,0.0361,0.0633,0.07,0.0753,Dgarq,328054159,116,2206.0,51.0,1,0,0,0.035087718999999996,14.0,0.0,21500777,,inf
