editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words
52017.0,735024412,1.1345,0.1259,0.1395,0.1693,0.2028,Rfassbind,853590768,4,180503.0,157.0,0,111,0,0.0,18,0.0
48395.0,821233830,1.1368,0.0734,0.1088,0.093,0.1025,Rangasyd,842001462,59,32107.0,3041.0,0,76,0,0.0,22,0.0
49386.0,859098809,1.1265,0.045,0.0939,0.101,0.1123,Rich Farmbrough,924121302,4,5423.0,437.0,0,12,1,0.0,111,0.0
47194.0,860954571,1.1238,0.0577,0.0976,0.1139,0.1285,2607:FCC8:8981:C300:3CD4:EA3F:A5DA:DEA2,868076888,0,6985.0,530.0,0,16,1,0,0,0
51348.0,882541044,1.1248,0.0924,0.1353,0.0956,0.1056,GamerMan7799,895015855,284,2955.0,240.0,0,43,0,0.0,16,0.0
47615.0,898452772,1.1407,0.0176,0.0323,0.0597,0.0635,Serols,898453122,1,9797.0,1276.0,0,126,0,0.0,19,0.0
51480.0,904610430,1.1378,0.0465,0.1196,0.091,0.1,Filedelinkerbot,907657102,14,10175.0,733.0,0,242,0,0.0,5,0.0
49641.0,914558999,1.1448,0.0611,0.097,0.0898,0.0987,Monkbot,917272423,4,36556.0,3800.0,0,160,0,0.024390243902439025,95,0.0
50823.0,915424408,1.1231,0.058,0.1027,0.0892,0.0978,Pierremar,924537905,28,2162.0,111.0,0,0,0,0.0,24,0.0
49426.0,919851600,1.1286,0.1124,0.1483,0.0961,0.1063,2601:244:4D03:C760:2426:9D5:AE5F:C4D3,920762735,31,4514.0,199.0,0,0,1,0.007874015748031496,31,0.0
48606.0,922695411,1.1381,0.0709,0.1254,0.086,0.094,73.42.141.20,929113702,76,16518.0,1161.0,0,13,1,0.0,17,0.0
48750.0,925865186,1.1525,0.0319,0.0555,0.0505,0.0532,Citation bot,930556835,39,59869.0,6651.0,0,182,1,0.04424778761061947,77,0.0
46836.0,932435631,1.1325,0.0124,0.0283,0.1161,0.1314,CrypticalFiery,939846461,27,8268.0,555.0,0,80,0,0.0,17,0.0
50804.0,934220225,1.1473,0.0674,0.1148,0.0579,0.0615,John of Reading,946137623,0,42851.0,4674.0,0,57,1,0.0,30,0.0
47860.0,939441820,1.1354,0.031,0.0561,0.0515,0.0543,Blomsterhagens,939441901,2,22206.0,2711.0,0,0,0,0.0045045045045045045,82,0.0
47419.0,942285361,1.1182,0.0168,0.0349,0.1611,0.192,Sid95Q,945961205,172,16168.0,1225.0,0,10,0,0.0,98,0.0
48576.0,943005094,1.146,0.0925,0.1676,0.0475,0.0499,Jugwinder20,944483775,3,126602.0,9695.0,0,34,0,0.0,185,0.0
46875.0,945518517,1.1395,0.0736,0.1587,0.0887,0.0973,2601:201:200:E742:7CD6:FA9A:3B7A:B082,946282592,0,13728.0,723.0,0,0,1,0.0,10,0.0
49280.0,945580276,1.0928,0.0328,0.0472,0.0538,0.0568,Funtoedit1212,946910614,0,26846.0,3797.0,0,22,0,0.0,19,0.0
50956.0,947036356,1.1221,0.0335,0.0505,0.071,0.0764,Timothy2b,947036392,1,2647.0,380.0,0,13,0,0.009433962264150943,29,0.0
50843.0,948080523,1.1411,0.0362,0.0962,0.2314,0.301,Wcquidditch,949297892,10,44202.0,1623.0,0,123,0,0.0,11,0.0
51822.0,948722356,1.1408,0.0912,0.1331,0.0493,0.0518,Avatar317,948949510,19,119772.0,10654.0,0,500,0,0.0,37,0.0
50222.0,948897844,1.1465,0.062,0.1217,0.072,0.0775,Kristiwachter,949208686,1,78591.0,7130.0,0,25,0,0.0,92,0.0
46797.0,948996130,1.1084,0.0648,0.1162,0.0515,0.0543,Wikiacc97,949002406,0,186363.0,18448.0,0,28,0,0,0,0
50397.0,949344663,1.1429,0.0708,0.1658,0.0857,0.0937,Trivialist,949347353,2,56630.0,1905.0,0,209,0,0,0,0
59587.0,949344663,1.1429,0.0708,0.1658,0.0857,0.0937,Trivialist,949347353,2,56630.0,1905.0,0,209,0,0,0,0
47892.0,604873778,1.117,0.0291,0.0722,0.099,0.1097,RussBot,721065887,30,1458.0,65.0,0,141,0,0.0,31,0.0
46595.0,676333057,1.1583,0.1429,0.1714,0.3333,0.4762,Graham87,676333333,0,105028.0,12201.0,0,124,0,0,0,0
51667.0,735025046,1.1317,0.1246,0.138,0.1712,0.2056,Rfassbind,854678187,1,189694.0,157.0,0,102,0,0.0,21,0.0
51528.0,744216470,1.1179,0.0319,0.0797,0.0848,0.0926,JJMC89 bot,770454897,41,1634.0,85.0,0,110,1,0.0,50,0.0
46674.0,787893334,1.1261,0.0544,0.0924,0.0839,0.0916,KolbertBot,808009740,1,4207.0,436.0,0,42,0,0.0,160,0.0
50378.0,845654350,1.1386,0.0481,0.0965,0.0709,0.0763,Ipigott,875438940,45,4090.0,249.0,0,3,0,0.0,19,0.0
51242.0,886306402,1.1277,0.0443,0.0935,0.126,0.1441,206.57.220.43,886307238,7,14424.0,1401.0,0,0,1,0.0,12,0.0
47738.0,892653006,1.1378,0.0983,0.1298,0.1281,0.1469,TAnthony,916037833,5,5829.0,195.0,0,70,0,0.0,12,0.0
47645.0,928105609,1.1414,0.0636,0.1227,0.0721,0.0777,Andysmith248,929372085,0,19392.0,1997.0,0,20,0,0.0,17,0.0
52158.0,932816647,1.1417,0.1081,0.1499,0.0848,0.0926,Blowski,933516206,13,24406.0,2131.0,0,35,0,0.0,2,0.0
51130.0,933093383,1.1264,0.0667,0.1239,0.0847,0.0925,Monkbot,934186800,3,45103.0,3398.0,0,106,0,0.0,128,0.0
70511.0,933093383,1.1264,0.0667,0.1239,0.0847,0.0925,Monkbot,934186800,3,45103.0,3398.0,0,106,0,0.0,128,0.0
76480.0,933093383,1.1264,0.0667,0.1239,0.0847,0.0925,Monkbot,934186800,3,45103.0,3398.0,0,106,0,0.0,128,0.0
101810.0,933093383,1.1264,0.0667,0.1239,0.0847,0.0925,Monkbot,934186800,3,45103.0,3398.0,0,106,0,0.0,128,0.0
46420.0,934439884,1.1583,0.0369,0.0569,0.0725,0.0782,Ser Amantio di Nicolao,945739078,11,27491.0,3935.0,0,21,1,0.0,19,0.0
51488.0,938566412,1.1223,0.0508,0.0955,0.0792,0.086,Sheila1988,938566463,16,6959.0,562.0,0,0,0,0.0,19,0.0
49069.0,940798373,1.1414,0.0607,0.1072,0.0478,0.0502,WeatheredGeologist,942325270,556,33526.0,3218.0,0,213,0,0.0,121,0.0
46474.0,941683117,1.1267,0.0569,0.1483,0.1242,0.1418,65.95.37.225,941683821,2,10574.0,573.0,0,13,1,0.0,2,0.0
53878.0,941683117,1.1267,0.0569,0.1483,0.1242,0.1418,65.95.37.225,941683821,2,10574.0,573.0,0,13,1,0.0,2,0.0
52023.0,945112801,1.1383,0.0735,0.1124,0.053,0.0559,Crossroads,945155730,0,33425.0,4010.0,0,62,0,0,0,0
51373.0,945980713,1.1429,0.0642,0.1059,0.055,0.0581,Citation bot,946724538,51,178085.0,19130.0,0,301,1,0.027932960893854747,159,0.0
51866.0,947547408,1.1305,0.0601,0.1019,0.0633,0.0676,Ma nam is geoffrey,949140116,8,234515.0,24042.0,0,6,1,0.0072992700729927005,133,0.0
51749.0,947604833,1.1355,0.0465,0.0769,0.0767,0.0831,MartinTylerFan3,947871206,0,15531.0,1646.0,0,32,0,0,0,0
51439.0,948238605,1.0527,0.0173,0.0506,0.126,0.1442,WereSpielChequers,948594932,1,275203.0,28822.0,0,24,0,0.0,13,0.0
50095.0,949117540,1.144,0.0276,0.07,0.0669,0.0717,HalfShadow,949299716,0,47225.0,5218.0,0,10,0,0,0,0
46010.0,949169936,1.1469,0.0778,0.1359,0.0719,0.0774,Mikeblas,949348771,162,43472.0,2296.0,0,20,0,0.0,125,0.0
49768.0,190600296,1.1935,0.0059,0.0765,0.0759,0.0816,LonelyMarble,190600460,3,131811.0,11735.0,0,4,0,0.0,9,0.0
51495.0,327087294,1.2169,0.05,0.1,0.5789,1.2222,History Sleuth,329174950,0,3555.0,504.0,0,0,1,0,0,0
48232.0,385279710,1.1854,0.0196,0.0588,0.2857,0.3889,Bamyers99,645962013,0,93438.0,8613.0,0,29,0,0.0,11,0.0
48645.0,581696233,1.137,0.0215,0.0407,0.1169,0.132,Epicgenius,581703108,0,12434.0,1224.0,0,117,0,0,0,0
50917.0,772492122,1.1204,0.0291,0.0644,0.0851,0.0929,Rockypedia,779458461,232,1595.0,86.0,0,150,0,0.0,84,0.0
48967.0,799550960,1.1193,0.0331,0.0665,0.099,0.1098,Mangokeylime,820493460,37,3107.0,269.0,0,9,0,0.2,9,0.0
47727.0,849090388,1.138,0.0316,0.0856,0.0815,0.0888,Lithopsian,849092407,60,138060.0,13321.0,0,140,0,0.0,19,0.0
86889.0,849090388,1.138,0.0316,0.0856,0.0815,0.0888,Lithopsian,849092407,60,138060.0,13321.0,0,140,0,0.0,19,0.0
46111.0,873084171,1.1324,0.0966,0.1378,0.1654,0.1981,Jack Skellington III,885121006,154,8591.0,59.0,0,90,1,0.0,19,0.0
49233.0,911685814,1.1379,0.0292,0.0777,0.0367,0.0381,YahyA,941883703,1,20174.0,2853.0,0,104,0,0.0,10,0.0
57541.0,911685814,1.1379,0.0292,0.0777,0.0367,0.0381,YahyA,941883703,1,20174.0,2853.0,0,104,0,0.0,10,0.0
47276.0,916381413,1.1388,0.0553,0.0834,0.0784,0.085,Citation bot,938270308,12,17619.0,1220.0,0,213,1,0.009615384615384616,148,0.0
50543.0,919179694,1.1303,0.0861,0.1497,0.0764,0.0828,Citation bot,928791081,131,6648.0,297.0,0,205,1,0.0,45,0.0
48913.0,922628275,1.0924,0.0371,0.0727,0.0644,0.0688,Ymblanter,922630761,9,8150.0,706.0,0,151,0,0.0,51,0.0
47375.0,924406195,1.0467,0.025,0.0421,0.0725,0.0782,Monkbot,933149176,3,37232.0,2192.0,0,126,0,0.0,32,0.0
47361.0,927271165,1.1326,0.0516,0.0925,0.0644,0.0688,176.120.227.214,936593602,7,18905.0,2112.0,0,12,1,0.0,9,0.0
47240.0,927694015,1.1345,0.0714,0.1139,0.0712,0.0767,2600:1010:B16D:3B53:FBBD:666B:5FA6:B061,927694051,0,19531.0,2088.0,0,20,1,0,0,0
47717.0,932566999,1.146,0.0596,0.1314,0.0819,0.0892,Everedux,932567122,164,51417.0,2195.0,0,204,0,0.02631578947368421,127,0.0
51388.0,935655484,1.1403,0.0546,0.0881,0.0517,0.0545,Rjwilmsi,936400368,50,16029.0,1585.0,0,66,0,0.0,77,0.0
47098.0,936673625,1.1312,0.0502,0.0948,0.0704,0.0757,92.21.13.255,939328041,9,24100.0,2736.0,0,0,1,0.028169014084507043,23,0.0
47023.0,937436820,1.153,0.027,0.0584,0.048,0.0505,JJMC89 bot III,937827053,1,25502.0,3266.0,0,169,1,0.0,21,0.0
47919.0,939006499,1.1342,0.0194,0.1078,0.0933,0.1029,WOSlinker,939006554,8,6599.0,613.0,0,14,0,0.0,17,0.0
47201.0,942954991,1.1406,0.0554,0.1264,0.0817,0.0889,PlanetDeadwing,949405909,60,28589.0,2566.0,0,0,0,0.009433962264150943,61,0.0
47836.0,943642449,1.1413,0.0796,0.1399,0.0866,0.0948,Chrisnait,944552745,10,33405.0,3078.0,0,0,0,0.0,15,0.0
46808.0,944382154,1.0942,0.0261,0.1349,0.0314,0.0324,73.202.232.181,945795364,0,158803.0,17918.0,0,0,1,0.0,52,0.0
63321.0,944382154,1.0942,0.0261,0.1349,0.0314,0.0324,73.202.232.181,945795364,0,158803.0,17918.0,0,0,1,0.0,52,0.0
87030.0,944382154,1.0942,0.0261,0.1349,0.0314,0.0324,73.202.232.181,945795364,0,158803.0,17918.0,0,0,1,0.0,52,0.0
51693.0,944957452,1.1241,0.0488,0.0883,0.0722,0.0778,Hse643,944965075,0,25568.0,2330.0,0,118,0,0.0,29,0.0
47372.0,945510876,1.1294,0.0642,0.1091,0.0615,0.0655,Archon 2488,946144880,1,212097.0,20646.0,0,11,1,0.0,138,0.0
69281.0,945510876,1.1294,0.0642,0.1091,0.0615,0.0655,Archon 2488,946144880,1,212097.0,20646.0,0,11,1,0.0,138,0.0
48320.0,946501018,1.1522,0.0606,0.0861,0.1135,0.1281,Shon-Shon3,947585135,1,46765.0,275.0,0,40,1,0.0,10,0.0
51294.0,946660385,1.1459,0.0086,0.0479,0.0898,0.0987,The Optimistic One,946660495,4,69615.0,8400.0,0,21,1,0.0,9,0.0
46741.0,947282041,1.0731,0.0226,0.0422,0.0786,0.0853,Zangxuangao,948622956,4,12002.0,1552.0,0,0,0,0.0136986301369863,13,0.0
46785.0,948262708,1.1437,0.0605,0.0997,0.0703,0.0756,2600:1009:B150:FAED:0:47:5A80:F601,948262776,1,57525.0,6374.0,0,0,1,0.0,26,0.0
49130.0,948916118,1.1352,0.0804,0.1443,0.076,0.0823,2600:6C56:6008:599:10A7:62EF:5E38:D32,948989289,630,19987.0,1378.0,0,44,1,0.0,16,0.0
51101.0,948961865,1.0628,0.0583,0.0915,0.0646,0.0691,Vif12vf,948962388,5,205085.0,23007.0,0,157,0,0.009009009009009009,43,0.0
49002.0,949036304,1.1396,0.0323,0.1432,0.1231,0.1404,176.61.43.35,949279864,24,24304.0,1962.0,0,25,1,0.0,15,0.0
51316.0,949495127,1.1495,0.0682,0.0899,0.0642,0.0686,2001:1530:1010:F7A4:10DB:A7E1:7CC0:4594,949495572,11,88712.0,10400.0,0,0,1,0.010676156583629894,37,0.0
47157.0,609959614,1.0289,0.0078,0.0263,0.0688,0.0739,SchreiberBike,682884389,0,56600.0,7939.0,0,115,0,0.0,23,0.0
49468.0,819161550,1.1225,0.0558,0.0783,0.0693,0.0745,Cydebot,865497328,7,8255.0,986.0,0,100,0,0.0,16,0.0
48456.0,866790048,1.1271,0.0555,0.0912,0.1201,0.1365,GünniX,873140327,14,7586.0,806.0,0,10,0,0.0,14,0.0
50850.0,888562081,1.1395,0.0815,0.1594,0.1945,0.2414,Frietjes,888562157,23,40766.0,1278.0,0,0,0,0.0,17,0.0
50975.0,890500404,1.1788,0.0222,0.0444,0.3182,0.4516,Christian75,893605998,15,69807.0,7855.0,0,59,0,0.0,16,0.0
47045.0,893425950,1.0855,0.0454,0.0841,0.062,0.0661,Monkbot,903652610,8,20603.0,2280.0,0,152,0,0.007352941176470588,142,0.0
58494.0,893425950,1.0855,0.0454,0.0841,0.062,0.0661,Monkbot,903652610,8,20603.0,2280.0,0,152,0,0.007352941176470588,142,0.0
48754.0,906210462,1.1287,0.0397,0.0712,0.061,0.0649,SoBeeIt,923662844,12,5396.0,683.0,0,36,0,0.0,18,0.0
49761.0,906945512,1.163,0.0013,0.0221,0.1008,0.1119,DexDor,906945637,65,992.0,116.0,0,61,0,0,0,0
50496.0,918859299,1.1296,0.06,0.0982,0.0963,0.1066,Rickyharder,923789988,1,8496.0,663.0,0,0,0,0.0,23,0.0
46177.0,926210135,1.144,0.0345,0.0619,0.0757,0.0819,Bluecrab2,926210906,125,15398.0,1913.0,0,109,0,0.0,27,0.0
50388.0,927261919,1.1412,0.0549,0.1147,0.0557,0.059,Jstalins,936816387,84,9882.0,793.0,0,29,0,0.0,17,0.0
52051.0,935066399,1.086,0.0444,0.0809,0.0653,0.0699,76.219.189.102,946079805,0,8367.0,873.0,0,0,1,0.0,26,0.0
51074.0,936904532,1.1711,0.0088,0.014,0.027,0.0277,YahyA,939607585,1,79533.0,13469.0,0,86,0,0.030927835051546393,13,0.0
47214.0,939708826,1.1333,0.1001,0.1356,0.1082,0.1213,김채연 (2004년),941034586,5,9446.0,1113.0,0,18,1,0.0,10,0.0
56170.0,939708826,1.1333,0.1001,0.1356,0.1082,0.1213,김채연 (2004년),941034586,5,9446.0,1113.0,0,18,1,0.0,10,0.0
49647.0,940575047,1.1417,0.0519,0.0998,0.0829,0.0904,173.5.176.43,940575134,4,46208.0,4125.0,0,6,1,0.01282051282051282,22,0.0
48085.0,941344707,1.1325,0.0924,0.1371,0.0763,0.0826,DemonDays64 Bot,941697644,1,49516.0,4914.0,0,100,1,0.005128205128205128,133,0.0
46199.0,942793836,1.1016,0.0371,0.0896,0.0703,0.0756,Aksmphotography,942794204,203,84273.0,10324.0,0,40,0,0.0,48,0.0
47351.0,945607048,1.1044,0.0578,0.103,0.059,0.0627,Redfudgrf,945607110,4,166719.0,17418.0,0,0,0,0.008460236886632826,160,0.0
51867.0,946386620,1.1305,0.0599,0.1015,0.0634,0.0677,InternetArchiveBot,947547408,819,234515.0,24042.0,0,87,0,0.0,251,0.0
50265.0,947275787,1.1361,0.0747,0.1475,0.1202,0.1366,Moonraker,947502627,44,14787.0,1476.0,0,16,0,0.0,11,0.0
50875.0,947456499,1.1474,0.0858,0.1564,0.0583,0.062,Eutoniummolecule,947949776,1980,185783.0,14674.0,0,0,0,0.0,14,0.0
50284.0,947487343,1.091,0.0971,0.1708,0.0612,0.0652,2001:718:1E03:5128:4482:5B8C:69C6:432D,949261811,1,73798.0,5263.0,0,12,1,0.0,79,0.0
46969.0,948061735,1.1451,0.072,0.1601,0.0577,0.0612,104.243.170.49,948542247,2,40350.0,1785.0,0,17,1,0.0,5,0.0
49848.0,948343567,1.1257,0.0148,0.0395,0.0302,0.0312,2A02:C7D:CA0D:A500:B923:906C:8694:FF91,948343633,8,12813.0,1580.0,0,7,1,0.0,26,0.0
49687.0,948423424,1.1376,0.0816,0.1237,0.0872,0.0956,GreenC bot,949000311,149,24063.0,2106.0,0,88,1,0.011111111111111112,244,0.0
49569.0,948942793,1.0966,0.0681,0.1114,0.0473,0.0497,DVdm,949033154,2,128799.0,13717.0,0,224,0,0.0,17,0.0
61703.0,948942793,1.0966,0.0681,0.1114,0.0473,0.0497,DVdm,949033154,2,128799.0,13717.0,0,224,0,0.0,17,0.0
51493.0,329175203,1.2191,0.0333,0.1,0.7143,2.2222,History Sleuth,329175373,0,3555.0,504.0,0,66,1,0,0,0
49532.0,595134164,1.1265,0.0407,0.0644,0.1322,0.1522,Waacstats,633651731,16,2084.0,250.0,0,72,0,0.0,11,0.0
48798.0,705241351,1.1261,0.0572,0.0758,0.0726,0.0783,EP111,705241834,0,1980.0,144.0,0,0,0,0.0,49,0.0
48796.0,724167775,1.1257,0.0539,0.0728,0.0722,0.0778,Samwalton9,725562936,394,1980.0,144.0,0,5,0,0.0,20,0.0
47659.0,813182941,1.1345,0.0793,0.1341,0.0805,0.0875,Hugo999,851691294,10,35475.0,2478.0,0,107,0,0.0,15,0.0
48220.0,883650844,1.1436,0.0514,0.0882,0.06,0.0638,Rich Farmbrough,915325209,0,19658.0,2061.0,0,8,1,0.0,30,0.0
46362.0,890361954,1.1329,0.0363,0.0681,0.0836,0.0912,Certes,898917442,9,8911.0,997.0,0,46,0,0.017543859649122806,125,0.0
47965.0,898994024,1.1133,0.0254,0.0484,0.0684,0.0734,2600:1702:2530:98F0:74DC:93D4:EE16:3EE5,898994080,32,19941.0,2053.0,0,111,1,0,0,0
49208.0,906083062,1.1202,0.0305,0.0443,0.0829,0.0904,Dentren,906108349,18,5098.0,678.0,0,13,0,0.0,18,0.0
49634.0,914148037,1.137,0.0626,0.0915,0.0715,0.077,Monkbot,915966718,3,16882.0,1879.0,0,160,0,0.0,152,0.0
46880.0,920806734,1.1302,0.0652,0.1093,0.0971,0.1075,Mandarax,927821581,1,5405.0,403.0,0,90,0,0.0,60,0.0
49619.0,929904502,1.1294,0.0324,0.0575,0.037,0.0384,Peter Horn,947357309,134,13321.0,1661.0,0,50,1,0.0,18,0.0
46500.0,930570355,1.1278,0.0788,0.114,0.0828,0.0902,FrescoBot,932806133,51,10594.0,1095.0,0,41,0,0.0,71,0.0
46353.0,931430946,1.1379,0.0369,0.0765,0.0755,0.0816,24.184.123.140,931432565,9,18661.0,1853.0,0,0,1,0.0,33,0.0
46336.0,938926621,1.1365,0.0326,0.057,0.0633,0.0676,50.89.110.246,941965614,3,18471.0,2544.0,0,22,1,0.029850746268656716,31,0.0
84899.0,938926621,1.1365,0.0326,0.057,0.0633,0.0676,50.89.110.246,941965614,3,18471.0,2544.0,0,22,1,0.029850746268656716,31,0.0
47462.0,943510467,1.1402,0.0827,0.1309,0.0741,0.0801,97.78.230.66,943931298,0,44261.0,4797.0,0,13,1,0.0,11,0.0
49183.0,947524724,1.1414,0.0606,0.1136,0.0862,0.0944,Marine 69-71,947588852,78,356346.0,34578.0,0,133,1,0,0,0
56745.0,947524724,1.1414,0.0606,0.1136,0.0862,0.0944,Marine 69-71,947588852,78,356346.0,34578.0,0,133,1,0,0,0
49967.0,948105458,1.1421,0.1007,0.1683,0.1201,0.1365,67.186.196.99,949190386,16,95175.0,5108.0,0,0,1,0.0,72,0.0
64795.0,948105458,1.1421,0.1007,0.1683,0.1201,0.1365,67.186.196.99,949190386,16,95175.0,5108.0,0,0,1,0.0,72,0.0
46148.0,948254641,1.1232,0.0613,0.1416,0.1003,0.1114,2601:241:80:13F0:99F5:567D:EE17:5D16,948254703,10,22567.0,1539.0,0,19,1,0.0,114,0.0
49948.0,948608507,1.1281,0.0342,0.0822,0.0387,0.0403,The Eloquent Peasant,948686748,34,44550.0,6178.0,0,138,1,0.0,20,0.0
49271.0,948785033,1.12,0.0701,0.1131,0.0731,0.0789,GreenC bot,949106952,1,149419.0,13206.0,0,104,1,0.0,139,0.0
46105.0,948953983,1.1355,0.0727,0.1528,0.1166,0.132,Orafat,949310186,10,18599.0,850.0,0,10,0,0.0,14,0.0
49941.0,710550578,1.1263,0.0879,0.1086,0.1105,0.1241,Ser Amantio di Nicolao,860505767,0,2159.0,53.0,0,47,1,0,0,0
51663.0,824803843,1.1209,0.023,0.0502,0.0753,0.0815,Nihil novi,824890028,0,13227.0,1685.0,0,194,1,0.00980392156862745,37,0.0
47059.0,836574732,1.1288,0.0461,0.1086,0.1301,0.1495,Rmcrae2015,852284539,26,4102.0,282.0,0,55,0,0.0,16,0.0
50152.0,903874032,1.1264,0.0645,0.1306,0.1026,0.1143,132.234.229.86,907341651,0,5419.0,338.0,0,0,1,0,0,0
51878.0,906309077,1.1374,0.0461,0.0947,0.0877,0.0961,Eicatss,920412219,2,20278.0,2575.0,0,0,0,0.03428571428571429,65,0.0
61097.0,906309077,1.1374,0.0461,0.0947,0.0877,0.0961,Eicatss,920412219,2,20278.0,2575.0,0,0,0,0.03428571428571429,65,0.0
50529.0,913184402,1.0751,0.0509,0.1443,0.0868,0.0951,GoodDay,936163804,4,16713.0,1041.0,0,5,0,0.0,20,0.0
48480.0,920442483,1.1307,0.0543,0.1225,0.0794,0.0863,Danionek,933939596,15,11096.0,1045.0,0,12,0,0.0,22,0.0
47362.0,927271116,1.1249,0.0761,0.1196,0.0765,0.0828,Beastranger,927271165,0,18905.0,2112.0,0,147,0,0,0,0
51687.0,935874551,1.143,0.0306,0.0516,0.039,0.0406,EEng,935874703,8,35959.0,4595.0,0,59,0,0.008403361344537815,59,0.0
51920.0,937519424,1.1404,0.0894,0.1452,0.0736,0.0795,86.155.81.58,946398280,2,98913.0,8937.0,0,0,1,0.018691588785046728,144,0.0
49741.0,939343674,1.1468,0.0156,0.0326,0.0256,0.0263,Citation bot,947090989,71,70189.0,9261.0,0,261,1,0.0,112,0.0
49263.0,942139651,1.1284,0.0112,0.0287,0.0772,0.0836,Carbon Caryatid,942215678,97,8096.0,995.0,0,196,1,0.014084507042253521,35,0.0
50017.0,942281541,1.1331,0.1077,0.1414,0.0808,0.0879,InternetArchiveBot,947938692,8,11773.0,1058.0,0,87,0,0.0,10,0.0
50267.0,942617989,1.136,0.0742,0.1469,0.12,0.1363,Awhitsel,945618721,42,14787.0,1476.0,0,23,0,0.0,9,0.0
46941.0,945285220,1.1503,0.0594,0.0832,0.0795,0.0864,67.20.228.1,945286253,0,47968.0,4675.0,0,26,1,0.0,21,0.0
49004.0,946812111,1.1396,0.0321,0.1431,0.1232,0.1404,Master Deusoma,949033964,8,24304.0,1962.0,0,20,1,0.0,22,0.0
48031.0,947979816,1.1545,0.0749,0.121,0.0694,0.0746,Sharper,948000415,0,80747.0,7178.0,0,33,0,0.0,51,0.0
48565.0,949295866,1.1258,0.0312,0.0615,0.0541,0.0572,Dimadick,949298887,27,67474.0,8194.0,0,20,0,0.0,22,0.0
48845.0,949414409,1.1272,0.0595,0.112,0.0501,0.0528,Passengerpigeon,949414488,12,39430.0,3698.0,0,126,0,0.0,9,0.0
91631.0,949414409,1.1272,0.0595,0.112,0.0501,0.0528,Passengerpigeon,949414488,12,39430.0,3698.0,0,126,0,0.0,9,0.0
52007.0,428266614,1.1253,0.0268,0.0566,0.0478,0.0502,Yobot,522012068,2,3781.0,518.0,0,102,0,0.0,33,0.0
84399.0,428266614,1.1253,0.0268,0.0566,0.0478,0.0502,Yobot,522012068,2,3781.0,518.0,0,102,0,0.0,33,0.0
97085.0,428266614,1.1253,0.0268,0.0566,0.0478,0.0502,Yobot,522012068,2,3781.0,518.0,0,102,0,0.0,33,0.0
49914.0,561265887,1.1739,0.0333,0.0667,0.4138,0.6667,Xqbot,732442209,15,26017.0,2865.0,0,72,0,0.0,9,0.0
47621.0,576155922,1.127,0.0513,0.0726,0.0747,0.0806,KasparBot,668072032,21,892.0,72.0,0,53,0,0.0,11,0.0
48620.0,592225228,1.1381,0.0454,0.0773,0.0858,0.0938,GrahamHardy,645879337,43,49346.0,4846.0,0,8,0,0.0,17,0.0
48840.0,693389657,1.186,0.0164,0.0492,0.1864,0.2245,EmausBot,887652154,4,56767.0,6330.0,0,84,0,0.0,14,0.0
51994.0,777316320,1.1294,0.1105,0.1407,0.1128,0.1271,Ohconfucius,787252115,20,6256.0,594.0,0,143,0,0.0,19,0.0
49598.0,874180485,1.1238,0.0603,0.0887,0.1091,0.1224,SirZPthundergod9001,874244256,22,17878.0,1620.0,0,17,0,0.09090909090909091,14,0.0
50890.0,902594168,1.1391,0.0797,0.116,0.0872,0.0956,Гармонический Мир,902594257,4,7037.0,686.0,0,0,1,0.0,22,0.0
47015.0,904039147,1.1286,0.0598,0.1109,0.0578,0.0614,Monkbot,918031018,1,7708.0,826.0,0,160,0,0.0,197,0.0
49215.0,925433132,1.143,0.0616,0.0634,0.1173,0.1326,Arthur Rubin,932739491,73,11225.0,1226.0,0,22,1,0.0,33,0.0
50117.0,926808742,1.1123,0.0069,0.1059,0.0608,0.0648,TooManyFingers,926998358,2,45220.0,6064.0,0,112,0,0.0,16,0.0
51862.0,933662935,1.0826,0.1552,0.2077,0.1027,0.1144,Monkbot,933928223,3,10040.0,273.0,0,126,0,0.0,116,0.0
47655.0,938079819,1.144,0.0536,0.0873,0.0422,0.044,InternetArchiveBot,938465815,2,59992.0,7041.0,0,87,0,0.0,10,0.0
47925.0,940498114,1.1335,0.0239,0.052,0.0406,0.0423,Llewee,946022491,31,59000.0,7353.0,0,0,0,0.0,15,0.0
106402.0,940498114,1.1335,0.0239,0.052,0.0406,0.0423,Llewee,946022491,31,59000.0,7353.0,0,0,0,0.0,15,0.0
50172.0,943609211,1.146,0.0632,0.1238,0.0767,0.0831,Keith D,943635713,21,27220.0,2447.0,0,37,1,0.0,15,0.0
47352.0,943800996,1.1044,0.0578,0.103,0.059,0.0627,Redfudgrf,945607048,4,166719.0,17418.0,0,0,0,0.008460236886632826,160,0.0
49115.0,946303931,1.1473,0.077,0.1592,0.0813,0.0885,TJRC,946336322,122,63734.0,5734.0,0,211,0,0,0,0
46896.0,946384411,1.0859,0.0474,0.0903,0.0468,0.0491,72.49.36.210,946862646,123,108362.0,11446.0,0,0,1,0,0,0
52464.0,946384411,1.0859,0.0474,0.0903,0.0468,0.0491,72.49.36.210,946862646,123,108362.0,11446.0,0,0,1,0,0,0
