Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
0,1568596,Sudbury & Harrow Road railway station,0.0,Category:CS1: long volume value,1.13,0,13,0.0252,46126,Lynzskins,10.0,935346078,0.1131,933922083,6172.0,22,0.0909,0.1,0.0,681.0
1,15916,Jean-Michel Basquiat,0.0,Category:1960 births,1.1466,0,19,0.0611,50536,2607:FEA8:4260:27F:BD16:7745:EAE2:95D9,126.0,936287648,0.1017,934206144,12418.0,6,0.0897,0.0985,0.0,1222.0
0,17191769,Gary Guyton,0.0,Category:1985 births,1.1332,0,134,0.0556,50219,TruthToBeSpoken,16.0,939465885,0.1194,939465667,22574.0,63,0.0935,0.1031,0.0,1637.0
0,25204235,Siege of Allenstein,0.0,Category:1521 in Poland,1.1408,1,48,0.0521,51960,JzG,130.0,942708127,0.0922,941821701,70309.0,69,0.047,0.0494,0.010810810810810813,7723.0
0,1324815,Archie Carr,0.0,Category:1909 births,1.1412,1,67,0.0353,49905,InternetArchiveBot,97.0,943895859,0.0655,943130318,19273.0,81,0.038,0.0395,0.008928571428571428,1828.0
0,286802,Catalytic converter,0.0,Category:Air pollution control systems,1.136,0,15,0.0454,46704,Vice1500,18.0,945218147,0.0904,943846397,145003.0,85,0.0728,0.0785,0.0,3918.0
0,20771136,Index of Chile-related articles,0.0,Category:Articles with short description,1.149,0,49,0.0334,48107,Kanguole,57.0,944615475,0.0851,944611636,28047.0,5,0.1143,0.129,0.0,634.0
1,293133,Culture of India,0.0,Category:All Wikipedia articles written in Indian English,1.1047,0,16,0.0574,51513,Kelvin 101,2.0,946507834,0.1182,946504850,143163.0,2,0.0671,0.0719,0.0,12574.0
1,172350,The Age,0.0,Category:1854 establishments in Australia,1.0354,1,63,0.1028,49122,Dy Vuhig,91.0,946885579,0.1679,946878113,54155.0,1,0.0723,0.0779,0.027777777777777776,4522.0
1,20064174,Joseph Paruta,0.0,Category:1929 births,1.0354,1,63,0.1028,61454,Dy Vuhig,91.0,946885579,0.1679,946878113,54155.0,1,0.0723,0.0779,0.027777777777777776,4522.0
1,145853,Joseph Losey,0.0,Category:1909 births,1.1384,1,86,0.0929,46246,GreenC bot,162.0,948947519,0.1772,947926809,24300.0,134,0.075,0.0811,0.00847457627118644,1468.0
0,5613673,Giulio Gabrielli the Younger,0.0,Category:1748 births,1.1136,1,21,0.0749,48723,Alistair1978,216.0,948213026,0.1358,948119520,121142.0,1,0.0626,0.0668,0.005434782608695652,11552.0
1,794748,SAIC,0.0,Category:All article disambiguation pages,1.1340000000000001,0,0,0.057999999999999996,50515,Opera hat,12.0,892718821,0.1733,892469129,4966.0,27,0.0687,0.0738,0.0,97.0
0,23809142,Mayor–council government,0.0,Category:Articles with short description,1.1259,1,160,0.0545,46055,Monkbot,145.0,916754448,0.1115,913786320,4420.0,4,0.08800000000000001,0.0965,0.043478260869565216,152.0
1,1942339,Robert Walls,0.0,Category:1950 births,1.1474,0,32,0.0644,51954,Ser Amantio di Nicolao,23.0,924242872,0.0934,924001449,9784.0,8,0.0848,0.0926,0.0,553.0
0,421664,D. B. Sweeney,0.0,Category:1961 births,1.1479,0,0,0.1214,48976,Alexjjj,92.0,927243608,0.1613,926095952,7117.0,0,0.1077,0.1207,0.0,2963.0
0,175946,David Gilmour,0.0,Category:1946 births,1.1579,1,46,0.0191,49295,M21crm,114.0,947827151,0.0515,931157407,86011.0,1,0.0498,0.0525,0.027777777777777776,11900.0
1,265083,Solomon Islands,0.0,Category:1978 establishments in the Solomon Islands,1.1452,1,94,0.0482,50490,50.49.195.139,13.0,932038351,0.147,931262304,17145.0,63,0.0887,0.0973,0.028169014084507043,1209.0
0,13260340,Indian Premier League,0.0,Category:2008 establishments in India,1.1436,0,38,0.0572,49812,ResolutionsPerMinute,9.0,936783624,0.1132,934322616,50951.0,2,0.0728,0.0785,0.0,4829.0
0,15162479,Pinoy Big Brother: Double Up,0.0,Category:2009 Philippine television seasons,1.124,0,132,0.1089,48444,Serols,15.0,940470511,0.1237,940470487,29754.0,23,0.13699999999999998,0.1587,0.0,3194.0
1,4407208,List of Life with Derek episodes,0.0,Category:All articles needing additional references,1.1454,0,25,0.0525,49463,75.91.59.134,18.0,944014248,0.1078,943915731,57907.0,20,0.0798,0.0867,0.0,7319.0
1,594486,Meno,0.0,Category:All articles with dead external links,1.1284,1,12,0.0746,48005,Georgia Bird,29.0,945479363,0.1535,945479190,36329.0,22,0.1271,0.1456,0.07142857142857142,3315.0
1,42285377,Saw (film),0.0,Category:Redirects from incomplete disambiguations,1.1408,0,0,0.051,49515,2.98.212.150,10.0,947810782,0.0653,946328291,2741.0,50,0.0937,0.1031,0.0,233.0
0,7490349,List of Aston Villa F.C. records and statistics,0.0,Category:Articles with hCards,1.023,0,94,0.051,48927,Tony1,13.0,946732040,0.0822,946606388,129980.0,30,0.0613,0.0653,0.0,14515.0
1,3198599,Essi Wuorela,0.0,Category:1971 births,1.1355,1,0,0.0727,46106,2601:197:600:4480:D47E:CEAD:374C:19F3,58.0,948953983,0.1528,947168842,18599.0,1,0.1166,0.132,0.013333333333333334,850.0
0,3054621,Al B. Sure!,0.0,Category:1968 births,1.1549,0,8,0.0731,48764,Llammakey,26.0,947647198,0.1243,947534910,69703.0,0,0.071,0.0764,0.0,6633.0
1,22577814,The Political Cesspool,0.0,Category:2004 establishments in Tennessee,1.1420000000000001,1,145,0.08900000000000001,46844,Rich Farmbrough,70.0,948038828,0.1324,947865203,10226.0,1,0.1084,0.1215,0.03125,973.0
1,3224522,Theory of reasoned action,0.0,Category:All articles with dead external links,1.1297,0,19,0.0823,49018,36.82.97.242,148.0,948704264,0.1453,948704168,90789.0,1,0.0702,0.0756,0.0,6877.0
0,24630747,Predators (film),0.0,Category:2010 films,1.1281,0,128,0.0527,46644,DMacks,18.0,948801231,0.1,948776335,17433.0,5,0.0525,0.0554,0.0,1848.0
1,24999169,Stupak–Pitts Amendment,0.0,Category:111th United States Congress,1.1417,0,95,0.061,49066,2001:1C02:2B0E:5900:8591:6FE:B1A9:963E,217.0,949483571,0.1079,948810762,33526.0,187,0.0491,0.0517,0.0,3218.0
0,13427062,Elder José Figueroa,0.0,Category:1980 births,1.148,0,167,0.0681,46926,Materialscientist,16.0,949377591,0.1253,949377546,229312.0,8,0.0849,0.0928,0.0,21873.0
0,28729286,Maine Central Railroad,0.0,,1.1961,0,17,0.0113,51624,FrescoBot,10.0,348374505,0.0113,329616653,599.0,5,0.0251,0.0257,0.0,80.0
1,4839696,Home Sweet Home (Kano album),0.0,Category:2005 debut albums,1.2214,0,0,0.003,48951,223.181.123.4,0.0,945108766,0.0483,860681908,63373.0,57,0.0791,0.0856,0.0,4531.0
1,3422997,Carwyn Jones,0.0,Category:1967 births,1.1199,0,32,0.081,50800,Ser Amantio di Nicolao,15.0,889343051,0.1827,869965899,1741.0,50,0.0817,0.0888,0.0,170.0
0,8352228,Étienne Lamotte,0.0,Category:1903 births,1.1394,0,13,0.0815,50849,Frietjes,18.0,888720289,0.1589,888562157,40766.0,44,0.195,0.2422,0.0,1278.0
0,1090913,Kanbun (era),0.0,Category:1660s in Japan,1.1351,1,55,0.0596,51037,InternetArchiveBot,92.0,939397624,0.0968,903950728,32891.0,163,0.1038,0.1158,0.004132231404958678,3138.0
0,562456,The Outsiders (novel),0.0,Category:1967 American novels,1.1346,1,181,0.0611,48833,Monkbot,104.0,918023662,0.0945,915880230,19145.0,4,0.0908,0.0999,0.014705882352941175,2760.0
0,8802108,Alliance for Retired Americans,0.0,Category:AFL–CIO,1.1893,0,3,0.0012,50410,Aymatth2,12.0,926338776,0.0255,924334751,993.0,23,0.2218,0.2846,0.0,80.0
1,1009444,Main Street Electrical Parade,0.0,Category:All articles with unsourced statements,1.1351,1,110,0.0291,50202,Bender the Bot,119.0,926015578,0.0619,925172795,14890.0,2,0.0659,0.0705,0.0075187969924812035,1557.0
0,863574,Plymouth Breeze,0.0,Category:Plymouth vehicles,1.156,0,33,0.0556,49550,GoingBatty,14.0,934123533,0.1008,934123390,65342.0,45,0.0571,0.0606,0.0,7570.0
1,18720327,The Wall: Growing Up Behind the Iron Curtain,0.0,Category:2007 children's books,1.1418,0,0,0.0574,47749,2409:4062:188:DB16:A46D:746:1213:F61D,20.0,946034525,0.1141,936358584,13356.0,1,0.0641,0.0685,0.0,1131.0
0,467400,Fantasia Barrino,0.0,Category:1984 births,1.1186,0,49,0.0392,50384,Chjoaygame,53.0,937805248,0.0838,937731939,11423.0,27,0.0386,0.0402,0.0,1409.0
0,25159249,2007 Pacific League Climax Series,0.0,Category:2007 Nippon Professional Baseball season,1.1295,0,20,0.0581,48837,Jmencisom,8.0,944710118,0.0977,943570534,49371.0,13,0.0783,0.0849,0.0,4982.0
1,16684748,Penn State Nittany Lions basketball,0.0,Category:Articles with short description,1.1406,0,211,0.0926,51264,Citation bot,79.0,945280316,0.1259,944140184,27395.0,0,0.0622,0.0664,0.0,2931.0
0,1499348,Happy Feet,0.0,Category:2000s American animated films,1.1496,1,84,0.04,46394,ScottBaker98,18.0,945917940,0.0731,945917196,43285.0,13,0.0756,0.0817,0.025,4928.0
0,11132064,"List of highways in Harris County, Texas",0.0,Category:All articles with dead external links,1.0505,0,36,0.0519,51722,Tupungato,14.0,947283498,0.0831,946001993,50062.0,39,0.0691,0.0742,0.0,4721.0
0,6752772,Gradoli,0.0,Category:All stub articles,1.1313,0,207,0.0406,50500,Murgatroyd49,114.0,946472263,0.071,946471369,57786.0,1,0.0588,0.0625,0.0,6933.0
1,111715,"Valmeyer, Illinois",0.0,Category:Articles with short description,1.1313,0,213,0.0406,50499,2A00:23C6:7C06:5100:D50F:7ABF:B18C:7ACA,114.0,946530170,0.071,946472263,57786.0,1,0.0588,0.0625,0.0,6933.0
1,8650527,Antonia Juhasz,0.0,Category:1970 births,1.1403,0,11,0.0509,47941,95.168.125.136,10.0,608809429,0.1318,534496948,18296.0,66,0.1209,0.1374,0.0,1783.0
0,619312,Lezgian language,0.0,Category:Articles containing Lezgian-language text,1.1740000000000002,0,44,0.0244,46371,TAnthony,0.0,784470094,0.0488,541632862,11268.0,0,0.375,0.5769,0.0,1047.0
0,99529,New Jersey Route 13,0.0,Category:Articles using KML from Wikidata,1.1352,0,25,0.0236,48518,Falcadore,23.0,666844744,0.046,661381256,126339.0,69,0.0789,0.0856,0.0,13497.0
0,129813,"Tiffin, Ohio",0.0,Category:1812 establishments in Ohio,1.1232,1,37,0.0577,51855,Mackensen,55.0,916252028,0.0943,848120192,7506.0,118,0.1055,0.1179,0.1,660.0
1,25087797,Jarvis Brook,0.0,Category:All articles lacking sources,1.1434,1,129,0.076,46204,~riley,20.0,932182772,0.0958,900917766,6181.0,4,0.0874,0.0957,0.012345679012345678,529.0
0,7940609,Wife to Be Sacrificed,0.0,Category:1974 films,1.1378,1,36,0.0357,49224,Valenciano,13.0,939876474,0.0601,916693218,26632.0,0,0.0577,0.0613,0.03409090909090909,2282.0
0,381906,International Cricket Council,0.0,Category:All Wikipedia articles in need of updating,1.1405,1,98,0.1218,51395,BigDwiki,20.0,923946270,0.184,917995298,15334.0,1,0.0951,0.105,0.2222222222222222,421.0
1,6611116,Lincoln Liberty engine,0.0,,1.1474,0,12,0.0645,51955,Ser Amantio di Nicolao,12.0,924001449,0.0936,922066877,9784.0,9,0.0853,0.0932,0.0,553.0
1,415767,1953 Iranian coup d'état,0.0,Category:1950s coups d'état and coup attempts,1.1312,0,41,0.055999999999999994,47699,Ceannlann gorm,10.0,938011649,0.0967,927232306,9972.0,26,0.0631,0.0674,0.0,1128.0
1,1526718,Kayastha,0.0,Category:Bengali Hindu castes,1.1459,1,11,0.0598,47716,Sgt. Dan Smythe,113.0,935762024,0.1318,932567122,51417.0,28,0.0821,0.0895,0.011560693641618495,2195.0
0,19666626,Lemming,0.0,Category:All articles with unsourced statements,1.1493,0,29,0.0871,50781,RFD,18.0,937170309,0.1574,937070549,123835.0,15,0.0562,0.0595,0.0,10890.0
0,59234216,Holy War (Utah vs. BYU),0.0,Category:Redirects from moves,1.1373,1,96,0.059000000000000004,46563,Iridescent,66.0,948573792,0.0981,941952222,10394.0,0,0.0638,0.0681,0.00909090909090909,948.0
1,25221999,Lake Osveya,0.0,Category:All stub articles,1.1398,0,0,0.067,50865,49.145.202.47,7.0,947605137,0.1372,945715104,15667.0,7,0.0953,0.1053,0.0,1683.0
0,28514669,Haplogroup Q1a3a (Y-DNA),0.0,,1.1291,1,34,0.0758,46094,Carguychris,166.0,947820022,0.1307,947668104,38104.0,1,0.0743,0.0802,0.010101010101010102,3679.0
1,7854740,Webb Memorial State Park,0.0,Category:1980 establishments in Massachusetts,1.1234,1,24,0.0421,51577,173.137.185.42,22.0,947808152,0.0716,947807004,6234.0,11,0.0281,0.0289,0.03125,783.0
0,364082,Betty Buckley,0.0,Category:1947 births,1.081,0,20,0.068,47322,Graham87,9.0,948120824,0.0999,948020377,59764.0,6,0.064,0.0684,0.0,6600.0
0,20202220,Balnapaling,0.0,Category:All stub articles,1.1281,0,113,0.0342,49947,Mischievousgnome,0.0,949064597,0.0821,948686748,44550.0,255,0.0387,0.0403,0.0,6178.0
0,25117436,Roman hairstyles,0.0,Category:Ancient Greek culture,1.1396,0,45,0.1303,51032,TFBCT1,9.0,949161452,0.17600000000000002,948970366,41063.0,12,0.1005,0.1117,0.0,2556.0
0,2221624,Pink Ranger,0.0,Category:Power Rangers character redirects to lists,1.1723,0,63,0.0294,46860,Xqbot,15.0,328473863,0.1176,328457256,99741.0,1,0.4194,0.6842,0.0,8611.0
0,24588643,Sisters Family Cookbook,0.0,Category:Cookbooks,1.1420000000000001,0,8,0.0218,51111,Accounting4Taste,16.0,331840771,0.0587,329360529,6765.0,326,0.0265,0.0273,0.0,668.0
0,41675938,Jalan Lencongan Barat,0.0,Category:All stub articles,1.1938,0,0,0.0029,49029,Jooojay,14.0,856985798,0.0231,856985606,437.0,4,0.1235,0.1405,0.0,49.0
0,1395943,List of television stations in Latin America,0.0,Category:Articles with short description,1.1352,0,56,0.0224,50653,SWP13,8.0,911528073,0.0292,911527940,6771.0,4,0.0827,0.0901,0.0,736.0
0,24594884,Joe McElderry,0.0,Category:1991 births,1.0975,0,61,0.0076,48169,Trey314159,21.0,920759483,0.1527,916342255,30942.0,1,0.0868,0.095,0.0,3248.0
1,5959482,Nicky Whelan,0.0,Category:1981 births,1.1216,1,334,0.0774,48413,Citation bot,24.0,942791121,0.1433,928727772,24122.0,155,0.0653,0.0698,0.01834862385321101,2207.0
1,562456,The Outsiders (novel),0.0,Category:1967 American novels,1.1347,0,41,0.061,48830,Ser Amantio di Nicolao,0.0,934533651,0.0942,932882319,19145.0,0,0.0911,0.1002,0.0,2760.0
0,21426421,Cuppacumbalong Homestead,0.0,Category:All Wikipedia articles written in Australian English,1.1418,0,14,0.0574,47751,AlbertTheSmart,16.0,936352319,0.1141,935657492,13356.0,38,0.0641,0.0685,0.0,1131.0
1,21663,Nihilism,0.0,Category:All articles with specifically marked weasel-worded phrases,1.0691,0,96,0.0626,51926,2600:1700:CF90:25C0:A9B7:C838:51B3:C3EE,13.0,936307439,0.1152,935671357,22763.0,4,0.0656,0.0702,0.0,2604.0
0,16503630,Raipur (disambiguation),0.0,Category:All article disambiguation pages,1.1228,1,142,0.0609,47651,Hakken,129.0,938724498,0.1222,938060498,30095.0,37,0.0838,0.0914,0.006666666666666667,3049.0
1,44778098,Sofía Silva,0.0,Category:All article disambiguation pages,1.1417,0,34,0.0184,48042,I enjoy sandwiches,11.0,941567044,0.0577,941566990,25737.0,29,0.0515,0.0543,0.0,3491.0
1,19086645,Nick Perry (writer),0.0,Category:All stub articles,1.1346,1,86,0.0714,47237,GreenC bot,183.0,948920160,0.1144,942351420,19531.0,127,0.0706,0.076,0.018867924528301886,2088.0
1,4769176,Single-camera setup,0.0,Category:All articles needing additional references,1.1569,0,51,0.0542,48111,Opera hat,26.0,949284964,0.0865,943881573,95695.0,39,0.0665,0.0712,0.0,10505.0
1,545476,First Battle of Ypres,0.0,Category:1914 in Belgium,1.1299,0,0,0.0152,46271,2601:87:1:4320:FC63:3F6E:5F39:E4D1,19.0,948654416,0.0457,944257970,8326.0,37,0.092,0.1013,0.0,804.0
1,25442584,Shock Value II,0.0,Category:2009 albums,1.1144,1,68,0.0469,47283,83.137.6.116,96.0,945286885,0.0951,945206487,77860.0,131,0.0642,0.0686,0.01098901098901099,7157.0
1,1116619,Weasel (disambiguation),0.0,Category:All article disambiguation pages,1.1428,0,14,0.0707,50400,69.24.96.183,98.0,949004700,0.1656,948929360,56630.0,1,0.0857,0.0937,0.0,1905.0
1,50056726,Lyndon B. Johnson Space Center,0.0,Category:Redirects from moves,1.1428,0,14,0.0707,59590,69.24.96.183,98.0,949004700,0.1656,948929360,56630.0,1,0.0857,0.0937,0.0,1905.0
0,8103439,Sparta Warriors,0.0,Category:1958 establishments in Norway,1.1245,1,49,0.0674,48235,Wetman,34.0,378571302,0.0989,355552644,93438.0,79,0.0766,0.0829,0.006666666666666667,8613.0
0,429067,Ricky Williams,0.0,Category:1977 births,1.1329,0,18,0.0225,50682,Xezbeth,0.0,551841123,0.0725,544284170,501.0,24,0.121,0.1372,0.0,45.0
0,23740224,Peter Jarman,0.0,Category:1935 births,1.1254,0,0,0.0356,50729,Tigerboy1966,23.0,853144960,0.0474,652284641,50106.0,1,0.0731,0.0788,0.0,6431.0
1,763013,Saturday Night Live,0.0,Category:1970s American late-night television series,1.1345,0,0,0.0373,51775,47.216.172.254,12.0,846750787,0.09,833937300,3147.0,43,0.1018,0.1133,0.0,264.0
1,25088935,Rise of Neville Chamberlain,0.0,Category:19th century in the United Kingdom,1.1343,1,0,0.0356,52070,49.204.208.119,12.0,867855893,0.0897,846229094,46963.0,92,0.0906,0.0995,0.043478260869565216,3867.0
0,41736327,Minor characters of Days of our Lives,0.0,Category:Redirects from moves,1.1256,0,0,0.2445,46389,Xayahrainie43,9.0,863228416,0.3631,862801580,13327.0,26,0.0443,0.0464,0.0,1782.0
0,12256588,Tolpropamine,0.0,Category:All stub articles,1.1267,0,38,0.0374,46162,Bkonrad,13.0,866992934,0.09,866984867,1893.0,1,0.0767,0.0831,0.0,189.0
0,59266116,Big Brother 2009 (Finland),0.0,Category:Redirects from moves,1.1265,0,149,0.046,51342,RedWolf,15.0,897022155,0.0733,896951013,5481.0,0,0.0889,0.0975,0.0,614.0
1,4031996,Northern Ontario Junior Hockey League,0.0,Category:1970 establishments in Ontario,1.1420000000000001,0,122,0.016,52095,Korny O'Near,0.0,942435110,0.0287,897748560,15315.0,126,0.0595,0.0633,0.0,2158.0
0,108055,"Poway, California",0.0,Category:All articles with unsourced statements,1.1354,0,95,0.0379,52129,WikiCleanerBot,17.0,909967223,0.075,900413953,13313.0,0,0.0762,0.0824,0.0,1530.0
1,25142816,András Visky,0.0,Category:1957 births,1.1441,0,18,0.036000000000000004,48563,2601:187:4402:4430:B8F7:A424:450C:6AF9,37.0,915938949,0.0537,905586646,12077.0,2,0.0855,0.0935,0.0,1081.0
1,7763470,Joe Skarz,0.0,Category:1989 births,1.1303,1,32,0.065,47380,Ser Amantio di Nicolao,23.0,927760848,0.1382,916465114,6133.0,9,0.1052,0.1175,0.25,499.0
0,18933600,File format,0.0,Category:All articles lacking in-text citations,1.1232,0,25,0.0583,49055,Cornellier,197.0,925987640,0.1181,923419574,19545.0,4,0.0542,0.0572,0.0,1754.0
0,9401,Politics of Ethiopia,0.0,Category:All articles covered by WikiProject Wikify,1.1394,0,21,0.0935,50346,Camboxer,13.0,925530830,0.1436,924780793,2942.0,92,0.1127,0.127,0.0,307.0
0,95714,"Greenwood County, Kansas",0.0,Category:1855 establishments in Kansas Territory,1.1304,0,20,0.0927,51599,Materialscientist,6.0,926445583,0.1395,925186772,19314.0,2,0.1113,0.1253,0.0,1295.0
1,4150342,Anti-Turkism,0.0,Category:All articles with unsourced statements,1.1034,0,0,0.1173,51261,2A02:C7F:B272:3C00:A1CC:C639:B795:4E51,6.0,937869064,0.1446,927015902,8861.0,5,0.0939,0.1037,0.0,863.0
0,2237919,CANAMEX Corridor,0.0,Category:Transport in North America,1.1302,0,9,0.0652,46879,KingSkyLord,21.0,930062939,0.1093,927821581,5405.0,3,0.0971,0.1075,0.0,403.0
1,22453584,Duc de Chartres,0.0,Category:Redirects from French-language terms,1.1327,0,106,0.0811,49050,Bender the Bot,71.0,931635936,0.14300000000000002,930805710,11200.0,1,0.0732,0.079,0.0,1038.0
0,82745,Lucky Charms,0.0,Category:All articles needing additional references,1.153,0,132,0.027000000000000003,47022,Dawnseeker2000,16.0,947365248,0.0584,937827053,25502.0,34,0.048,0.0504,0.0,3266.0
0,1158077,Renaissance Center,0.0,Category:1970s architecture in the United States,1.1438,0,56,0.0145,47905,Mbrickn,111.0,939315541,0.0284,939315314,21891.0,244,0.0969,0.1073,0.0,2240.0
0,25162793,Mike McLean (rugby league),0.0,Category:1963 births,1.1463,0,113,0.0639,47930,Dhoffryn,128.0,940575914,0.1644,940352392,54581.0,0,0.0949,0.1049,0.0,2718.0
1,4031996,Northern Ontario Junior Hockey League,0.0,Category:1970 establishments in Ontario,1.1412,0,89,0.0154,52094,Korny O'Near,10.0,942435279,0.0283,942435110,15315.0,1,0.0604,0.0643,0.0,2158.0
0,972473,Worcester Warriors,0.0,Category:1871 establishments in England,1.1446,0,0,0.0682,50570,Quizman1967,71.0,943870856,0.142,943317649,40114.0,4,0.1156,0.1308,0.0,1496.0
1,13839,Heavy metal,0.0,Category:All article disambiguation pages,1.1396,0,0,0.0041,46503,2405:204:20E:3E8C:0:0:1552:20AD,22.0,944712732,0.0494,944712257,363.0,11,0.0837,0.0909,0.0,33.0
0,1652008,Fred Gardiner,0.0,Category:1895 births,1.1434,1,100,0.0534,51727,Iridescent,171.0,948946782,0.0978,946212095,21427.0,0,0.0524,0.0553,0.02325581395348837,2584.0
0,31665644,Saint Peter,0.0,Category:1st-century Christian martyrs,1.1847,1,0,0.0022,48368,ASDFGH,21.0,539569947,0.0828,372344592,34240.0,0,0.0706,0.0757,0.045454545454545456,3872.0
0,303197,List of Star Wars characters,0.0,Category:All articles to be merged,1.172,0,49,0.0345,51549,RjwilmsiBot,16.0,495002437,0.069,483735760,8537.0,32,0.5357,1.0714,0.0,1225.0
0,316528,Thallus,0.0,Category:Articles with short description,1.1392,0,90,0.0459,50055,Frietjes,11.0,867419305,0.1083,844174065,8077.0,4,0.0759,0.0821,0.0,627.0
0,25170843,Nashville School of the Arts,0.0,Category:All articles needing additional references,1.1223,0,13,0.0359,51612,Drahtloser,24.0,855354036,0.0663,845384671,1627.0,1,0.0893,0.098,0.0,153.0
1,213266,Robert Zemeckis,0.0,Category:1952 births,1.1631,0,39,0.0263,47982,Oliver H,12.0,879603068,0.0613,846112681,708.0,14,0.0521,0.0549,0.0,66.0
1,22621258,Echo (Leona Lewis album),0.0,Category:2009 albums,1.1258,0,113,0.0595,46579,Tom.Reding,11.0,886630901,0.1069,860022822,9081.0,21,0.0818,0.0891,0.0,802.0
0,3025142,"Exeter, Ontario",0.0,Category:Articles with short description,1.131,0,11,0.0836,46017,Helper201,24.0,875066830,0.1075,864370846,9311.0,5,0.1104,0.1241,0.0,466.0
1,23667534,List of Phineas and Ferb songs,0.0,Category:Articles with short description,1.1136,0,0,0.0758,48681,Albertus Aditya,9.0,891607705,0.1321,868096191,69585.0,21,0.1328,0.1532,0.0,1506.0
0,12040088,Emanon,0.0,Category:All Wikipedia articles in need of updating,1.1324,0,160,0.0811,48993,Monkbot,165.0,918699464,0.1299,875771859,11604.0,4,0.0713,0.0768,0.0,769.0
0,4323952,Acute myeloid leukemia,0.0,Category:Acute myeloid leukemia,1.1387,0,180,0.0506,50404,Monkbot,116.0,917341123,0.1077,882537009,14010.0,4,0.0849,0.0927,0.0,1515.0
0,28298380,Marc Mezvinsky,0.0,Category:1977 births,1.1387,0,180,0.0506,66234,Monkbot,116.0,917341123,0.1077,882537009,14010.0,4,0.0849,0.0927,0.0,1515.0
0,493206,Visor (armor),0.0,Category:All articles lacking sources,1.1302,0,44,0.0284,47303,PohranicniStraze,55.0,921063700,0.0387,891284005,10737.0,0,0.0626,0.0668,0.0,1372.0
1,11544,French Foreign Legion,0.0,Category:1831 establishments in France,1.1248,0,51,0.0609,49186,Peter Horn,28.0,904104489,0.0964,904103490,9566.0,8,0.0868,0.095,0.0,774.0
0,2518539,Marshawn Lynch,0.0,Category:1986 births,1.1383,0,160,0.0472,51988,Monkbot,104.0,916892921,0.0827,914908415,8337.0,1,0.0425,0.0444,0.0,858.0
0,2964506,Double articulation,0.0,Category:All articles with unsourced statements,1.1353,0,40,0.0391,51772,Deb,96.0,921395641,0.0883,918283094,3147.0,24,0.1021,0.1136,0.0,264.0
0,170440,Needlepoint,0.0,Category:All articles needing additional references,1.1526,0,76,0.053,48640,Hornpipe2,18.0,934887372,0.0913,924022741,59662.0,11,0.0972,0.1077,0.0,7354.0
0,332769,Snowmobile,0.0,Category:All articles containing potentially dated statements,1.1346,0,0,0.0544,51449,Mrgoggins90,0.0,931827404,0.0924,931827254,8281.0,135,0.0622,0.0663,0.0,852.0
1,315857,Ford Contour,0.0,Category:Cars introduced in 1994,1.139,0,0,0.034,46032,212.250.100.212,112.0,944868252,0.0907,936202590,16132.0,2,0.0499,0.0525,0.0,1792.0
0,23149377,Real Chance of Love (season 2),0.0,Category:2009 American television seasons,1.1352,1,10,0.0743,48828,Dexxtrall,165.0,937964867,0.1347,936419150,99672.0,6,0.0718,0.0774,0.004,7850.0
1,7861601,Siat,0.0,Category:All articles containing potentially dated statements,1.1167,0,0,0.0583,46699,186.77.202.98,15.0,948017785,0.1022,942443021,20198.0,10,0.1159,0.1311,0.0,965.0
1,1121587,Schur multiplier,0.0,Category:CS1 German-language sources (de),1.1167,0,0,0.0583,58101,186.77.202.98,15.0,948017785,0.1022,942443021,20198.0,10,0.1159,0.1311,0.0,965.0
1,9655879,Trinidad and Tobago Pro Bowl,0.0,Category:Football cup competitions in Trinidad and Tobago,1.1167,0,0,0.0583,63467,186.77.202.98,15.0,948017785,0.1022,942443021,20198.0,10,0.1159,0.1311,0.0,965.0
1,55117694,Supermicro,0.0,Category:1993 establishments in California,1.1351,0,0,0.047,51587,84.164.241.10,10.0,943178332,0.0751,943178295,10269.0,2,0.0815,0.0887,0.0,740.0
0,274277,Crotch rope,0.0,Category:BDSM equipment,1.1505,0,9,0.2635,49111,KingSkyLord,14.0,948807052,0.3172,944522951,29903.0,27,0.2018,0.2529,0.0,390.0
1,26471251,Precious: Based on the Novel Push by Sapphire,0.0,Category:Redirects from long names,1.1387,0,0,0.0663,50458,2600:6C64:6A80:181:4C4E:1CE9:F4E5:2548,14.0,948032446,0.1112,947850084,78327.0,0,0.0707,0.0761,0.0,7995.0
0,449560,Sportpalast speech,0.0,Category:1943 in Germany,1.1217,0,45,0.0912,49884,Howcheng,0.0,949339540,0.1151,948649523,38400.0,57,0.0846,0.0924,0.0,4066.0
0,1510345,Chad (graffiti),0.0,Category:English culture,1.1175,0,13,0.0997,47589,Jsack2705,6.0,948973020,0.1563,948972571,27870.0,9,0.0877,0.0962,0.0,2073.0
0,23886923,Sarah Outen,0.0,Category:1985 births,1.1093,0,115,0.0574,48823,Addbot,0.0,544941321,0.0909,474550520,1669.0,0,0.061,0.0649,0.0,113.0
0,13811885,Sorin Frunză,0.0,Category:1978 births,1.1574,0,90,0.0464,48139,Boleyn,11.0,521416735,0.0876,521297643,185.0,17,0.1517,0.1776,0.0,20.0
